0,1.4967141530112327,UCB1
1,1.8617356988288154,UCB1
2,3.6476885381006925,UCB1
3,5.523029856408026,UCB1
3,3.765846625276664,UCB1
3,3.7658630430508193,UCB1
2,4.5792128155073915,UCB1
2,3.767434729152909,UCB1
3,3.530525614065048,UCB1
2,3.5425600435859645,UCB1
3,3.5365823071875377,UCB1
3,3.534270246429743,UCB1
2,3.241962271566034,UCB1
3,2.086719755342202,UCB1
2,1.2750821674869672,UCB1
3,3.437712470759027,UCB1
3,2.9871688796655764,UCB1
3,4.314247332595274,UCB1
3,3.091975924478789,UCB1
2,1.5876962986647085,UCB1
3,5.465648768921554,UCB1
3,3.774223699513464,UCB1
3,4.067528204687924,UCB1
3,2.575251813786543,UCB1
1,1.4556172754748173,UCB1
3,4.110922589709866,UCB1
3,2.8490064225776974,UCB1
3,4.3756980183456715,UCB1
3,3.3993613100811952,UCB1
3,3.708306250206723,UCB1
3,3.398293387770603,UCB1
3,5.852278184508938,UCB1
3,3.986502775262066,UCB1
3,2.9422890710440996,UCB1
3,4.822544912103189,UCB1
3,2.7791563500289778,UCB1
3,4.208863595004756,UCB1
3,2.040329876120224,UCB1
3,2.6718139511015693,UCB1
0,1.1968612358691235,UCB1
3,4.738466579995411,UCB1
3,4.17136828118997,UCB1
3,3.8843517176117595,UCB1
3,3.6988963044107113,UCB1
3,2.5214780096325726,UCB1
3,3.2801557916052912,UCB1
3,3.5393612290402126,UCB1
2,4.057122226218915,UCB1
2,3.3436182895684614,UCB1
2,1.236959844637266,UCB1
3,4.3240839693947954,UCB1
3,3.6149177195836835,UCB1
3,3.3230779996940414,UCB1
3,4.611676288840868,UCB1
3,5.030999522495951,UCB1
3,4.931280119116199,UCB1
3,3.1607824767773613,UCB1
3,3.6907876241487854,UCB1
3,4.331263431403564,UCB1
3,4.975545127122359,UCB1
3,3.52082576215471,UCB1
3,3.814341023336183,UCB1
3,2.893665025993972,UCB1
3,2.803793375919329,UCB1
3,4.812525822394198,UCB1
3,5.356240028570823,UCB1
3,3.927989878419666,UCB1
3,5.003532897892024,UCB1
3,4.361636025047634,UCB1
3,3.3548802453948756,UCB1
3,4.361395605508414,UCB1
3,5.538036566465969,UCB1
3,3.9641739608900486,UCB1
3,5.564643655814006,UCB1
3,1.3802548959102556,UCB1
3,4.821902504375224,UCB1
3,4.087047068238171,UCB1
3,3.7009926495341325,UCB1
3,4.091760776535502,UCB1
3,2.012431085399107,UCB1
3,3.780328112162488,UCB1
3,4.357112571511746,UCB1
3,5.477894044741516,UCB1
3,3.4817297817263526,UCB1
3,3.1915063971068123,UCB1
3,3.4982429564154636,UCB1
3,4.915402117702074,UCB1
3,4.3287511096596845,UCB1
3,3.470239796232961,UCB1
3,4.513267433113356,UCB1
3,4.0970775493480405,UCB1
3,4.968644990532889,UCB1
3,3.2979469061226476,UCB1
3,3.6723378534022317,UCB1
3,3.6078918468678425,UCB1
3,2.5364850518678814,UCB1
3,4.296120277064576,UCB1
3,4.261055272179889,UCB1
3,4.005113456642461,UCB1
3,3.765412866624853,UCB1
3,2.5846292579495858,UCB1
3,3.579354677234641,UCB1
3,3.6572854834732307,UCB1
3,3.197722730778381,UCB1
3,3.838714288333991,UCB1
3,4.404050856814538,UCB1
3,5.88618590121053,UCB1
3,4.174577812831839,UCB1
3,4.2575503907227645,UCB1
3,3.925554084233833,UCB1
3,2.0812287847009587,UCB1
3,3.9734861245507833,UCB1
3,4.060230209941026,UCB1
3,6.463242112485286,UCB1
3,3.8076390352188776,UCB1
3,4.301547342333612,UCB1
3,3.9652882302947567,UCB1
3,2.8313219623804677,UCB1
3,5.1428228145150205,UCB1
3,4.751933032686774,UCB1
3,4.791031947043047,UCB1
3,3.090612545205261,UCB1
3,5.402794310936099,UCB1
3,2.598148937207719,UCB1
3,4.58685709380027,UCB1
3,6.190455625809978,UCB1
3,3.0094636748693118,UCB1
3,3.433702270397228,UCB1
3,4.099651365087642,UCB1
3,3.4965243458838007,UCB1
3,2.4493365689338673,UCB1
3,4.068562974806027,UCB1
3,2.937696286273895,UCB1
3,4.473592430635182,UCB1
3,3.0805757657661967,UCB1
3,5.54993440501754,UCB1
3,3.216746707663763,UCB1
3,3.6779384837943243,UCB1
3,4.81351721736967,UCB1
3,2.769135683566045,UCB1
3,4.22745993460413,UCB1
3,5.307142754282428,UCB1
3,2.3925167654387725,UCB1
3,4.184633858532305,UCB1
3,4.259882794248424,UCB1
3,4.78182287177731,UCB1
3,2.763049289121918,UCB1
3,2.6795433869157237,UCB1
3,4.521941565616897,UCB1
3,4.296984673233186,UCB1
3,4.250492850345877,UCB1
3,4.346448209496976,UCB1
3,3.3199752784215093,UCB1
3,4.232253697161004,UCB1
3,4.293072473298682,UCB1
3,3.285648581973632,UCB1
3,5.865774511144757,UCB1
3,4.4738329209117875,UCB1
3,2.8086965027973516,UCB1
3,4.65655360863383,UCB1
3,3.0253183297726784,UCB1
3,4.787084603742452,UCB1
3,5.158595579007404,UCB1
3,3.1793176816482895,UCB1
3,4.963376129244322,UCB1
3,4.412780926936498,UCB1
3,4.82206015999449,UCB1
3,5.896792982653947,UCB1
3,3.7546118839971294,UCB1
3,3.2462638356425106,UCB1
3,3.1104855703744767,UCB1
3,3.1841897150345617,UCB1
3,3.922898290585896,UCB1
3,4.341151974816644,UCB1
3,4.276690799330019,UCB1
3,4.827183249036024,UCB1
3,4.013001891877907,UCB1
3,5.453534077157316,UCB1
3,3.735343166762044,UCB1
3,6.720169166589619,UCB1
3,4.625667347765006,UCB1
3,3.1428424435837172,UCB1
3,2.929107501938888,UCB1
3,4.482472415243185,UCB1
3,3.776537214674149,UCB1
3,4.714000494092092,UCB1
3,4.473237624573545,UCB1
3,3.9271710873431274,UCB1
3,3.153206281931595,UCB1
3,2.4851527753141354,UCB1
3,3.5534850479329787,UCB1
3,4.856398794323472,UCB1
3,4.214093744130204,UCB1
3,2.754261221288012,UCB1
3,4.173180925851182,UCB1
3,4.3853173797288365,UCB1
3,3.116142563798867,UCB1
3,4.153725105945528,UCB1
3,4.058208718446,UCB1
3,2.8570297021693767,UCB1
3,4.357787360348283,UCB1
3,4.560784526368234,UCB1
3,5.083051243175277,UCB1
3,5.053802052034903,UCB1
3,2.622330632042909,UCB1
3,3.062174960084877,UCB1
3,4.51503526720866,UCB1
3,4.513785950912209,UCB1
3,4.515047686306048,UCB1
3,7.852731490654721,UCB1
3,4.570890510693167,UCB1
3,5.135565640180599,UCB1
3,4.954001763493203,UCB1
3,4.651391251305798,UCB1
3,3.6847307553596544,UCB1
3,4.758969220493268,UCB1
3,3.227174785462428,UCB1
3,3.763181393259991,UCB1
3,3.5146364521708966,UCB1
3,4.081874139386323,UCB1
3,6.314658566673509,UCB1
3,2.132734807408252,UCB1
3,4.686260190374513,UCB1
3,2.3872841288103483,UCB1
3,3.5280681342105664,UCB1
3,5.088950596967366,UCB1
3,4.064280019095463,UCB1
3,2.922255222070694,UCB1
3,3.284696290740032,UCB1
3,4.679597748934675,UCB1
3,3.2696333682828636,UCB1
3,4.216458589581975,UCB1
3,4.045571839903814,UCB1
3,3.348399652394183,UCB1
3,6.143944089325325,UCB1
3,4.633919022318011,UCB1
3,1.9748574133423928,UCB1
3,4.186454314769428,UCB1
3,3.338213535231612,UCB1
3,4.852433334796224,UCB1
3,3.2074792615672996,UCB1
3,3.885263558533101,UCB1
3,4.504987278980457,UCB1
3,4.865755194170122,UCB1
3,2.7997035929442236,UCB1
3,3.6654987641590515,UCB1
3,3.525054688839044,UCB1
3,3.3466707674262883,UCB1
3,5.765454240281096,UCB1
3,4.404981710960955,UCB1
3,2.7391160456649546,UCB1
3,4.917861947054776,UCB1
3,6.122156197012633,UCB1
3,5.032465260551147,UCB1
3,2.4806300340459866,UCB1
3,3.5157659271337485,UCB1
3,5.2669111491866225,UCB1
3,3.292330534381219,UCB1
3,4.443819428146228,UCB1
3,4.774634053429336,UCB1
3,3.073069528421917,UCB1
3,3.9404746439382,UCB1
3,0.7587326599309274,UCB1
3,2.9756123586657104,UCB1
3,3.7474318486068396,UCB1
3,2.7522168180351505,UCB1
3,5.632411303931635,UCB1
3,2.5698586220393675,UCB1
3,3.559955513303016,UCB1
3,4.130740577286091,UCB1
3,5.441273289066116,UCB1
3,2.5641378488205606,UCB1
3,5.16316375215496,UCB1
3,4.010233061019587,UCB1
3,3.018491348952049,UCB1
3,4.46210347426327,UCB1
3,4.19905969557347,UCB1
3,3.3997831228412054,UCB1
3,4.069802084990019,UCB1
3,3.61468640313824,UCB1
3,4.113517345251248,UCB1
3,4.6621306745210465,UCB1
3,5.586016816145352,UCB1
3,2.762184501173151,UCB1
3,6.133033374656266,UCB1
3,2.047912200477498,UCB1
3,3.8482149049644168,UCB1
3,4.588317206484577,UCB1
3,4.2809918677350325,UCB1
3,3.3773004801794064,UCB1
3,3.7918777496427247,UCB1
3,3.506999065341167,UCB1
3,3.4106352430557885,UCB1
3,4.849602097021025,UCB1
3,4.357015485965047,UCB1
3,3.3070904047393457,UCB1
3,4.899599875433251,UCB1
3,4.307299520876609,UCB1
3,4.81286211883896,UCB1
3,4.629628841923612,UCB1
3,3.171004989077928,UCB1
3,3.4398189598030307,UCB1
3,4.747293605123262,UCB1
3,4.610370265433465,UCB1
3,3.979098406035852,UCB1
3,4.117327383308782,UCB1
3,5.2776648957884245,UCB1
3,3.40842861116417,UCB1
3,4.547097381170038,UCB1
3,3.797807347566106,UCB1
3,3.78231879677278,UCB1
3,5.09877685198719,UCB1
3,4.82541634898803,UCB1
3,4.813509636000639,UCB1
3,5.305478807154329,UCB1
3,4.021003841632759,UCB1
3,4.6819529712949635,UCB1
3,3.689733243406544,UCB1
3,4.324166352488442,UCB1
3,3.8698569456323155,UCB1
3,4.096995964992718,UCB1
3,4.595157025436913,UCB1
3,3.1817793167665274,UCB1
3,6.092387275685461,UCB1
3,2.993982618500298,UCB1
3,2.785811387212268,UCB1
3,5.158110873500068,UCB1
3,4.791662693962936,UCB1
3,4.624119817052155,UCB1
3,4.62834550926428,UCB1
3,3.9877532271530853,UCB1
3,3.1027456285141684,UCB1
3,4.075804558193727,UCB1
3,3.322838288487888,UCB1
3,4.975119733417751,UCB1
3,3.8529426184978615,UCB1
3,3.1745028032074885,UCB1
3,3.6786141583470067,UCB1
3,4.412931454275625,UCB1
3,3.4362754471960253,UCB1
3,3.1777796044335687,UCB1
3,4.243687211491912,UCB1
3,4.244966571108723,UCB1
3,3.4930568246288702,UCB1
3,3.5289616943816773,UCB1
3,4.232049937357636,UCB1
3,2.5519156585026757,UCB1
3,2.5925362256234448,UCB1
3,3.281555778747564,UCB1
3,3.786552848288153,UCB1
3,4.310907565598004,UCB1
3,5.475356216949552,UCB1
3,4.85765962320202,UCB1
3,3.8400614700365727,UCB1
3,3.980983792097311,UCB1
3,2.997470635362191,UCB1
3,3.98148686400761,UCB1
3,3.7113413610798616,UCB1
3,4.32271856033809,UCB1
3,3.172769056447677,UCB1
3,4.519346514241172,UCB1
3,5.532738913002578,UCB1
3,3.8912398515431423,UCB1
3,4.401711722098941,UCB1
3,4.690143991711112,UCB1
3,3.598779528114164,UCB1
3,4.224092481810417,UCB1
3,4.012592400781795,UCB1
3,4.097676098548832,UCB1
3,3.2269902161445336,UCB1
3,4.024510174258943,UCB1
